,YM_x,JOIN_KEY_x,BTH_YR,GENDER,SCTR_CD,COM_KEY,LN_CD_1,LN_CD_2,LN_YM,LN_AMT,CD_OPN_CD_1,CD_OPN_CD_2,CD_OPN_YM
27,201808,0003168257B37041667246252E4106A065392C845D865A0CE446F4661C3696F3,1996,2,5,0007005097CD16A55ED165EA259004D443A5E22CA7B48C5E4EFA603C7C2682A2,37,0,201804,2000,81,1,201505
28,201808,0003168257B37041667246252E4106A065392C845D865A0CE446F4661C3696F3,1996,2,5,0F58D7773150F5A36F83F3531E2B7200B621E4A68E82A67517032062CDCF9A93,37,0,201711,480,81,1,201606
29,201808,0003168257B37041667246252E4106A065392C845D865A0CE446F4661C3696F3,1996,2,5,8D4638E93EAE524A3DF5A75591CF8D7B325B8A17B054AEE15893C1408B2632E1,37,0,201711,1000,81,1,201607
30,201808,0003168257B37041667246252E4106A065392C845D865A0CE446F4661C3696F3,1996,2,5,8D4638E93EAE524A3DF5A75591CF8D7B325B8A17B054AEE15893C1408B2632E1,37,0,201711,1000,83,1,201408
31,201808,00031C4BC8F73A5CD645A925AB0878F3F2CC119A707E0F8ABA7F607F242B8A24,1967,1,1,668B52B4B2B08FA3ABB99FDA19EF1F9FE0E5F0BCBCB47570AD2D767D4E5F3A79,31,100,200803,56000,81,1,201004
32,201808,000337AFEF948A320393CEA8201ACE3CEFAE4B905A74FE8B71C65A3DE93CA0C7,1988,1,5,6F35EB0C93C76F179DB135AA049624612C745B6B576B3C738C3084779A09046A,41,0,201704,1400,81,2,201605
33,201808,000337AFEF948A320393CEA8201ACE3CEFAE4B905A74FE8B71C65A3DE93CA0C7,1988,1,5,6F35EB0C93C76F179DB135AA049624612C745B6B576B3C738C3084779A09046A,41,0,201704,1400,81,1,201606
34,201808,000337AFEF948A320393CEA8201ACE3CEFAE4B905A74FE8B71C65A3DE93CA0C7,1988,1,5,6F35EB0C93C76F179DB135AA049624612C745B6B576B3C738C3084779A09046A,41,0,201712,1100,81,2,201605
35,201808,000337AFEF948A320393CEA8201ACE3CEFAE4B905A74FE8B71C65A3DE93CA0C7,1988,1,5,6F35EB0C93C76F179DB135AA049624612C745B6B576B3C738C3084779A09046A,41,0,201712,1100,81,1,201606
36,201808,000337AFEF948A320393CEA8201ACE3CEFAE4B905A74FE8B71C65A3DE93CA0C7,1988,1,5,6F35EB0C93C76F179DB135AA049624612C745B6B576B3C738C3084779A09046A,37,0,201803,4100,81,2,201605
37,201808,000337AFEF948A320393CEA8201ACE3CEFAE4B905A74FE8B71C65A3DE93CA0C7,1988,1,5,6F35EB0C93C76F179DB135AA049624612C745B6B576B3C738C3084779A09046A,37,0,201803,4100,81,1,201606
38,201808,00042DAA5AAA2A6260B6A3E9F856129599EB5B058DFBF4B3CFD726F5CCD86CF7,1980,2,1,6BC802E963C39502B9D955FE7B6883ED2CD61788CDC9CC65B9D084A6125B2DA9,31,220,201512,79000,81,1,201312
39,201808,00045C9E1B84950158C4158CA7C52C2B4A7083594498AFDA3EFBB3579ACB1D53,1985,1,5,06198BE168F81116EE9CC419EE15959ED2BD6755F5120B561CD30DDAA43ABF11,41,0,201805,3600,81,2,201803
40,201808,00045C9E1B84950158C4158CA7C52C2B4A7083594498AFDA3EFBB3579ACB1D53,1985,1,5,06198BE168F81116EE9CC419EE15959ED2BD6755F5120B561CD30DDAA43ABF11,41,0,201805,3600,81,1,201410
41,201808,00045C9E1B84950158C4158CA7C52C2B4A7083594498AFDA3EFBB3579ACB1D53,1985,1,5,06198BE168F81116EE9CC419EE15959ED2BD6755F5120B561CD30DDAA43ABF11,41,0,201805,3600,83,1,201502
42,201808,00045C9E1B84950158C4158CA7C52C2B4A7083594498AFDA3EFBB3579ACB1D53,1985,1,5,06198BE168F81116EE9CC419EE15959ED2BD6755F5120B561CD30DDAA43ABF11,37,0,201705,2300,81,2,201803
43,201808,00045C9E1B84950158C4158CA7C52C2B4A7083594498AFDA3EFBB3579ACB1D53,1985,1,5,06198BE168F81116EE9CC419EE15959ED2BD6755F5120B561CD30DDAA43ABF11,37,0,201705,2300,81,1,201410
44,201808,00045C9E1B84950158C4158CA7C52C2B4A7083594498AFDA3EFBB3579ACB1D53,1985,1,5,06198BE168F81116EE9CC419EE15959ED2BD6755F5120B561CD30DDAA43ABF11,37,0,201705,2300,83,1,201502
45,201808,00045C9E1B84950158C4158CA7C52C2B4A7083594498AFDA3EFBB3579ACB1D53,1985,1,5,06198BE168F81116EE9CC419EE15959ED2BD6755F5120B561CD30DDAA43ABF11,41,0,201806,520,81,2,201803
46,201808,00045C9E1B84950158C4158CA7C52C2B4A7083594498AFDA3EFBB3579ACB1D53,1985,1,5,06198BE168F81116EE9CC419EE15959ED2BD6755F5120B561CD30DDAA43ABF11,41,0,201806,520,81,1,201410
47,201808,00045C9E1B84950158C4158CA7C52C2B4A7083594498AFDA3EFBB3579ACB1D53,1985,1,5,06198BE168F81116EE9CC419EE15959ED2BD6755F5120B561CD30DDAA43ABF11,41,0,201806,520,83,1,201502
48,201808,0004ED0A8BAD7C41BBCBA93AC8A61D931235C5F5EBE074D964642129467637C8,1981,2,5,D0903E70CFCE3AC9B719DBF9E9A3C37F7E764BD26FA09F35F9678DC45D2F550D,41,0,201507,240,81,1,200806
49,201808,0004EF0DEA470DCAAEE905336944EB25297FB15B7D0225B2FF4A5398729E3137,1986,2,1,8EA513C305093A0A03A9591B17AA47880AF7C989D56DEE3CD32CE60D89A8CDCE,31,100,201610,5700,81,1,201503
50,201808,0004EF0DEA470DCAAEE905336944EB25297FB15B7D0225B2FF4A5398729E3137,1986,2,1,8EA513C305093A0A03A9591B17AA47880AF7C989D56DEE3CD32CE60D89A8CDCE,31,220,201801,160000,81,1,201503
51,201808,0004EF0DEA470DCAAEE905336944EB25297FB15B7D0225B2FF4A5398729E3137,1986,2,1,8EA513C305093A0A03A9591B17AA47880AF7C989D56DEE3CD32CE60D89A8CDCE,31,100,201703,12000,81,1,201503
52,201808,0004EF0DEA470DCAAEE905336944EB25297FB15B7D0225B2FF4A5398729E3137,1986,2,5,F47835F76BCCCB41DF10EFC3F5DDF6AFB5038C1AE1C60C524B0330A7B0E78BCA,41,0,201805,120,81,1,201107
53,201808,000500DA9A5DD841E66F3BF6C8378058987C6D61358109AED18180A94E984BB4,1993,1,5,7DEBB91E504276CC422E84BAB939E62F0A34C7ABD85212B5F6E945F700ED7F0C,37,0,201802,4700,81,1,201412
54,201808,0005030C33C237D8D62431E9D3DFB137B2A2839E43FFD433D010046DBBC998F8,1987,1,5,E62A4C15FAA55B7F9490CEBFC843BD86A302B4801407562200D3725E951F26B6,41,0,201803,2200,81,1,201101
55,201808,0005030C33C237D8D62431E9D3DFB137B2A2839E43FFD433D010046DBBC998F8,1987,1,5,E62A4C15FAA55B7F9490CEBFC843BD86A302B4801407562200D3725E951F26B6,41,0,201803,2200,83,1,201312
56,201808,0005030C33C237D8D62431E9D3DFB137B2A2839E43FFD433D010046DBBC998F8,1987,1,5,E62A4C15FAA55B7F9490CEBFC843BD86A302B4801407562200D3725E951F26B6,37,0,201803,15000,81,1,201101
57,201808,0005030C33C237D8D62431E9D3DFB137B2A2839E43FFD433D010046DBBC998F8,1987,1,5,E62A4C15FAA55B7F9490CEBFC843BD86A302B4801407562200D3725E951F26B6,37,0,201803,15000,83,1,201312
58,201808,0005704911EDCA4AB54B7A1A62E96E95F9DA9AAE703224FEC0EB715B4AE6CC14,1984,1,1,F15221482C7033E920D9C0F89494CD71248B788AD0270B4235B7E361A4DAD995,31,100,201806,3200,81,1,201301
59,201808,000585C17AB60E95F2FB4A147ED5EA2FE66D0C82C305EAEDC0817F3F82D4763C,1980,2,5,1B4CA1141002F9FBB45A8B7A8B3958A061A129B60259495752B4E3572A2BAAF5,37,0,201801,3400,81,1,200011
60,201808,000585C17AB60E95F2FB4A147ED5EA2FE66D0C82C305EAEDC0817F3F82D4763C,1980,2,1,651F3767E0A092314B204E9ED5F9AECA344A97D59158B8D78B7E829AB5FD854B,41,0,201504,2100,81,1,200501
61,201808,000585C17AB60E95F2FB4A147ED5EA2FE66D0C82C305EAEDC0817F3F82D4763C,1980,2,5,EA67DAE04601ACCBA562A424CE9AB80F825839E673857FB565860A60BF1EFD12,37,0,201806,1600,81,1,200009
62,201808,0005ABA436C527B0ADF114939CC06732AA862C5B1888AB05246EB333E6B0AA08,1962,1,5,CF584B9046D9C050E54B5C4037DA0B001BDDDCDDB2368C970322F1AE1596937C,37,0,201612,12000,81,1,201010
63,201808,0005ABA436C527B0ADF114939CC06732AA862C5B1888AB05246EB333E6B0AA08,1962,1,5,CF584B9046D9C050E54B5C4037DA0B001BDDDCDDB2368C970322F1AE1596937C,37,0,201706,100,81,1,201010
64,201808,0005CBC3DA0D7471F34089C65A0CC37E670FE2F158B279959D867ACE60AD7016,1956,1,5,B2EC5E0CDBCC8F5C2C3D2106A4A21876C8938EE2EA8D2A8620F07F4962B3310F,37,0,201211,14000,81,1,199601
65,201808,0005E9661B750C9B3634A8C08F273DEB252C77608BDA409C0CB3FF1A96E45856,1974,1,5,1D4D5AB363BF1BC4603F485B7EFBF3A1E4712E8CC586E9E1084890B277B61608,41,0,201702,1200,81,1,201104
66,201808,0005E9661B750C9B3634A8C08F273DEB252C77608BDA409C0CB3FF1A96E45856,1974,1,1,29F47881E947ECB1040CBB49D22F2FCE3C402376832F17DC546630B7E66EF88B,41,0,201801,200,81,1,201410
67,201808,0005E9661B750C9B3634A8C08F273DEB252C77608BDA409C0CB3FF1A96E45856,1974,1,5,5B52039F312C35D91B25FCFFDEA321417E57DF1C936DF7A3F38EB642C3E10E2E,41,0,201702,6700,81,1,200003
68,201808,0005E9661B750C9B3634A8C08F273DEB252C77608BDA409C0CB3FF1A96E45856,1974,1,5,5BADA8C694B1032211DE38B2BB6586A0B7D73AC455083E03EE00AC7F28F0CEBB,37,0,201709,8000,81,1,200002
69,201808,0005E9661B750C9B3634A8C08F273DEB252C77608BDA409C0CB3FF1A96E45856,1974,1,5,5BADA8C694B1032211DE38B2BB6586A0B7D73AC455083E03EE00AC7F28F0CEBB,37,0,201808,4900,81,1,200002
70,201808,0005F329751B8F38E89BC024B1CDC8DBEA911810D2917ED3B5794A9C5F24FDEC,1982,2,5,56F9B0E217AF36C7DBD27F900BF311B7F8FFC95F561B1015DD872C140E71231E,37,0,201704,2700,81,1,201412
71,201808,0005F329751B8F38E89BC024B1CDC8DBEA911810D2917ED3B5794A9C5F24FDEC,1982,2,5,56F9B0E217AF36C7DBD27F900BF311B7F8FFC95F561B1015DD872C140E71231E,41,0,201807,540,81,1,201412
72,201808,0005F329751B8F38E89BC024B1CDC8DBEA911810D2917ED3B5794A9C5F24FDEC,1982,2,5,D6DE7B8AA4BFB9E57D57321229F021E3D4C6F7DD7261F871FFC3F99FE549D6B2,37,0,201807,9600,81,1,201510
73,201808,0005F329751B8F38E89BC024B1CDC8DBEA911810D2917ED3B5794A9C5F24FDEC,1982,2,5,D6DE7B8AA4BFB9E57D57321229F021E3D4C6F7DD7261F871FFC3F99FE549D6B2,37,0,201806,2900,81,1,201510
74,201808,0005F329751B8F38E89BC024B1CDC8DBEA911810D2917ED3B5794A9C5F24FDEC,1982,2,5,D6DE7B8AA4BFB9E57D57321229F021E3D4C6F7DD7261F871FFC3F99FE549D6B2,41,0,201808,120,81,1,201510
75,201808,0006268E5735E810F7BCDDEBB995D46F0108FEA705EB84C5BAC2D1D4DB46400B,1947,1,5,E77C50D377B82319250297DCACD95B3936BF3565DF38D9A48178AC5E1DCBCB1C,37,0,201805,22000,81,1,200406
76,201808,00062F94C3CF590503BAD6B03A3A71216966FA9CAD4B0A5B273C694F384093AB,1947,2,3,D8867F1D048841386698DD3F859EF2C9B8AA83B18FEF69936D603B583C340434,31,220,201105,14000,81,1,201805
77,201808,00062F94C3CF590503BAD6B03A3A71216966FA9CAD4B0A5B273C694F384093AB,1947,2,3,D8867F1D048841386698DD3F859EF2C9B8AA83B18FEF69936D603B583C340434,31,100,201502,10000,81,1,201805
78,201808,0006301CDC95A54FE687F7F9519D713843C97F19EEA2D349F5C531DA08FE9C51,1972,1,5,8E2F2E20DF763E4ED2FF8382DFF83A722D2510597F471525205E96AC5EDA4DA0,37,0,201804,3900,81,1,200706
79,201808,0006301CDC95A54FE687F7F9519D713843C97F19EEA2D349F5C531DA08FE9C51,1972,1,5,8E2F2E20DF763E4ED2FF8382DFF83A722D2510597F471525205E96AC5EDA4DA0,41,0,201804,500,81,1,200706
80,201808,0006322285BD60C23B635ED011F72884247487536D0D0E237ACCBFCA06ED7574,1985,1,5,C1D271A7528B5DCB4B392D91B215BA733038B2BA32C31D0F06A22C395B084D07,37,0,201808,3000,81,1,199906
81,201808,0006322285BD60C23B635ED011F72884247487536D0D0E237ACCBFCA06ED7574,1985,1,1,FF1A0E5AB71BAF926E7E940FB6325322DE4BCCB4C9DD93B129E137D7FC573027,41,0,201803,2600,81,2,201612
82,201808,0006322285BD60C23B635ED011F72884247487536D0D0E237ACCBFCA06ED7574,1985,1,1,FF1A0E5AB71BAF926E7E940FB6325322DE4BCCB4C9DD93B129E137D7FC573027,41,0,201803,2600,81,1,200502
83,201808,0006725006EE8183459469EC754BBA4311DA53421D0DB20C368B80A3C401D845,1963,1,1,0FDE59E9A0A54F928DDEA4AAF6F85D19906B34FD2A86296D5D0C8615F3F1DEBE,41,0,201806,400,81,1,201101
84,201808,00067F5D4D3A8AB9AD120CB9CC9FCD0020F9F4F03AF5CFBC418D1688C0DCB724,1978,1,5,63516588E77E3389A4DCB774E53E78AC5381689E08679F0C54880FA2DA4B723D,37,0,201509,7800,81,1,201308
85,201808,0006B9646098BE1CBC0B4D84F19758FFFC68344A9DB86CF0C206F664C3A73F1E,1966,1,1,61FBC67C4437EEC800C33E00CA1B5F3FC424A8F502098E02F48629E2C819FDAB,31,220,201511,69000,81,2,201712
86,201808,0006B9646098BE1CBC0B4D84F19758FFFC68344A9DB86CF0C206F664C3A73F1E,1966,1,1,61FBC67C4437EEC800C33E00CA1B5F3FC424A8F502098E02F48629E2C819FDAB,31,100,201610,16000,81,2,201712
87,201808,00070A0F8DC1143288B01F6C7387CCF9FA31F35362AE811A9A09367813237EFE,1950,2,5,79FD3BB17762AA547C09B98CB48EC8E6593950DE5458B44DAF2ADC64C071BDB6,37,0,201610,6200,81,1,199805
88,201808,00074A6514E22205E3CDE701C6A928D478FF9C5F3D3AA87D3E3A5FDBFEC30587,1936,1,5,183BA5AFD7113DF584786509ACD1209894FA9C9C93088DAADE1A20AB478763EF,41,0,201807,550,81,1,200612
89,201808,00074A6514E22205E3CDE701C6A928D478FF9C5F3D3AA87D3E3A5FDBFEC30587,1936,1,5,183BA5AFD7113DF584786509ACD1209894FA9C9C93088DAADE1A20AB478763EF,37,0,201806,820,81,1,200612
90,201808,00074A6514E22205E3CDE701C6A928D478FF9C5F3D3AA87D3E3A5FDBFEC30587,1936,1,5,183BA5AFD7113DF584786509ACD1209894FA9C9C93088DAADE1A20AB478763EF,41,0,201807,500,81,1,200612
91,201808,00077947956F665F9142CC0387AFD05579E01B509D5BFE35DC05DE8418B8C604,1994,2,5,70A932D5338AB16CC5F478FDFC08F06A94770CC35C83CBA04F887A7BF6C864D0,37,0,201806,5100,81,1,200105
92,201808,000779C6F6FFED8BB099BD6D3031C9F60ACD75037179881AB805B01C8D4ACC36,1968,1,1,A96D64A4CCE7D7B9EE9CBE2426B943BAAAEABB651C4FB056B2450082B6C8744D,31,100,201706,25000,81,1,201510
93,201808,000779C6F6FFED8BB099BD6D3031C9F60ACD75037179881AB805B01C8D4ACC36,1968,1,1,A96D64A4CCE7D7B9EE9CBE2426B943BAAAEABB651C4FB056B2450082B6C8744D,31,100,201801,9100,81,1,201510
94,201808,000779C6F6FFED8BB099BD6D3031C9F60ACD75037179881AB805B01C8D4ACC36,1968,1,1,A96D64A4CCE7D7B9EE9CBE2426B943BAAAEABB651C4FB056B2450082B6C8744D,31,240,201504,280000,81,1,201510
95,201808,0007B1BBB9EFE86DBBA30AD8145708270B4D8C0C27AF1AD8C69A6A4789198EB2,1959,1,3,FD7A25ABEC79ACC6725912D84E38E08D36FED0CD99BBCF47E1D84C8F08090F23,31,230,201610,650000,81,1,200506
96,201808,0007BB9B8656A245C0B4BA3CD2ACF625FF178AD68EBBF5B74F290893F33150A9,1969,2,1,1315663F4A7A206D1017EAC202B5EF2FAE4C406D87A7E26027C907AFDAF5F643,31,100,201510,6000,81,1,200106
97,201808,0007BB9B8656A245C0B4BA3CD2ACF625FF178AD68EBBF5B74F290893F33150A9,1969,2,1,1315663F4A7A206D1017EAC202B5EF2FAE4C406D87A7E26027C907AFDAF5F643,31,100,200907,10000,81,1,200106
98,201808,0007BB9B8656A245C0B4BA3CD2ACF625FF178AD68EBBF5B74F290893F33150A9,1969,2,1,1315663F4A7A206D1017EAC202B5EF2FAE4C406D87A7E26027C907AFDAF5F643,31,100,201211,15000,81,1,200106
99,201808,0007D529F8A8B6B2707F237ADDD0340AF664A4A8EEDEA7CC7E63FC00EDCAE83D,1979,1,5,2C6D6FAC370DD2A09A0B2993FAA4525322B1B5A52A2A6B1FF4CD35E99393B58B,37,0,201801,11000,81,1,200112
100,201808,0007E702ED248D7D26CF1B089D07B515D9E01D347B714CAA99D8EBA77017C304,1969,1,1,578EA0837FE85730B1709D4A89376B752680315CD986C63C2D4B4936163BE1B9,31,100,201710,10000,81,1,201405
101,201808,0007E702ED248D7D26CF1B089D07B515D9E01D347B714CAA99D8EBA77017C304,1969,1,1,578EA0837FE85730B1709D4A89376B752680315CD986C63C2D4B4936163BE1B9,31,220,201501,80000,81,1,201405
102,201808,0007FDFA6A59577D8B00FAF3C9203B92D12570CD4B1E63DBEA56C4D790B3AA38,1980,2,5,AD89378CFB27642B62D51CE96D157CCA8F5E0835563B056C395B958DED490C68,41,0,201807,1100,81,1,200706
103,201808,00081C64EB0BC10D517C132093EE823B6BD576F0CC3F8090697DC5EB9E015F40,1976,2,5,C46C5AC8933749850FB17BDB7949E9A63B22E0178DF1FA63B45E7D67895B340E,37,0,201807,800,81,1,199604
104,201808,000870AC4A319C2E680F1299DAB6CE37CAA8D3842C8600DB7E7D70D579675278,1976,1,5,1181B8A8014E47EDFE706F1E64E9E89B646CE6BD42245B40EA0B2F6F815F59FC,41,0,201808,1000,81,1,200406
105,201808,00089FE71B0FAA20032A50D9E630CAD952A6F004E39404AACDF707B3C51EE33C,1972,1,5,6D5DA61BD43909F8614E369B8A6F3A24DEC9B3A870B7A4DD1A653856C85EA8C6,41,0,201808,250,81,1,201711
106,201808,0008A04E8611F5084A36BD4A485F328148DC8391477BD311A506EB9D031EEAF7,1994,2,5,5C3365742C0C19E35D6EDF9D5A72993A510124BC578128C7067421AB645BB925,41,0,201803,900,81,1,201609
107,201808,0008A04E8611F5084A36BD4A485F328148DC8391477BD311A506EB9D031EEAF7,1994,2,5,5C3365742C0C19E35D6EDF9D5A72993A510124BC578128C7067421AB645BB925,41,0,201808,300,81,1,201609
108,201808,0008A04E8611F5084A36BD4A485F328148DC8391477BD311A506EB9D031EEAF7,1994,2,5,5C3365742C0C19E35D6EDF9D5A72993A510124BC578128C7067421AB645BB925,41,0,201803,300,81,1,201609
109,201808,0008A04E8611F5084A36BD4A485F328148DC8391477BD311A506EB9D031EEAF7,1994,2,5,84DF07B7616F2E4F2F3A26BF2F0E02A0ED5DB802EA981E2FA73A6AB8B432B76F,41,0,201712,600,81,1,200605
110,201808,0008DF0620B75250253B857623595404052F39039BEA4D4701E2B56B25E218AC,1990,2,5,02C3C2815E417C41871B02171F729618D271BB84B21CB8593823ADA342C09E02,37,0,201712,3500,81,1,200605
111,201808,0008E3C961559AFBE4A9A092FF7206428071D6DCD471234D7C0B7B329DB56AB3,1968,1,1,4C1E4D83CCBB68C89F5DC930E61BD3B1EDF35A62E89C450790F36401D8FC05BB,31,100,201303,20000,81,1,200808
112,201808,0008EED851F4B66089D124206627EF12A7BC14388E4BF03AF27E7D32A391ECCA,1951,1,1,4F23D5394481BF27BDAF584C0E1B9B84884D0E2E068F227C7C176D7F30D81E18,31,100,201806,15000,81,1,201005
113,201808,0008EED851F4B66089D124206627EF12A7BC14388E4BF03AF27E7D32A391ECCA,1951,1,1,4F23D5394481BF27BDAF584C0E1B9B84884D0E2E068F227C7C176D7F30D81E18,31,220,201708,50000,81,1,201005
114,201808,0008F6607D060F2E12142817B27E9D656990B2FC791312424193598F3BF9EDF1,1981,1,5,5AF019387ACCBD9616AE2C7877C2CB2F4D9C73E00A431C4A7E8BA62BC34FC5E3,41,0,201806,2400,81,1,201406
115,201808,0008F6607D060F2E12142817B27E9D656990B2FC791312424193598F3BF9EDF1,1981,1,5,5AF019387ACCBD9616AE2C7877C2CB2F4D9C73E00A431C4A7E8BA62BC34FC5E3,41,0,201807,340,81,1,201406
116,201808,0008F6607D060F2E12142817B27E9D656990B2FC791312424193598F3BF9EDF1,1981,1,5,5AF019387ACCBD9616AE2C7877C2CB2F4D9C73E00A431C4A7E8BA62BC34FC5E3,37,0,201805,3600,81,1,201406
117,201808,0008FD9585E1FC7FA62C5318CEEA1F0ECC558D26A919A2B366A6EE74B8D8E9DE,1962,2,5,288B759E4A39750E2A242158EF99AFFD480665F2FDE9F11623E5EA7C9A5EA9A7,41,0,201711,1200,81,1,200912
